"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00024243","YAKIMA AIRPORT, WA US","1971-05-22",,"85","47"
"USW00024243","YAKIMA AIRPORT, WA US","1971-05-23",,"87","46"
"USW00024243","YAKIMA AIRPORT, WA US","1971-05-24",,"87","54"
"USW00024243","YAKIMA AIRPORT, WA US","1971-05-25",,"77","52"
"USW00024243","YAKIMA AIRPORT, WA US","1971-05-26",,"81","52"
"USW00024243","YAKIMA AIRPORT, WA US","1971-05-27",,"88","57"
"USW00024243","YAKIMA AIRPORT, WA US","1971-05-28",,"88","48"
"USW00024243","YAKIMA AIRPORT, WA US","1971-05-29",,"70","47"
"USW00024243","YAKIMA AIRPORT, WA US","1971-05-30",,"68","38"
"USW00024243","YAKIMA AIRPORT, WA US","1971-05-31",,"58","49"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-01",,"71","48"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-02",,"75","45"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-03",,"64","46"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-04",,"75","39"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-05",,"81","39"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-06",,"81","43"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-07",,"71","45"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-08",,"73","41"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-09",,"76","42"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-10",,"73","50"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-11",,"77","37"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-12",,"81","44"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-13",,"72","47"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-14",,"74","40"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-15",,"78","40"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-16",,"77","40"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-17",,"77","45"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-18",,"76","55"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-19",,"82","45"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-20",,"85","48"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-21",,"92","48"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-22",,"93","53"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-23",,"77","48"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-24",,"73","41"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-25",,"74","50"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-26",,"75","40"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-27",,"70","46"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-28",,"73","38"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-29",,"82","40"
"USW00024243","YAKIMA AIRPORT, WA US","1971-06-30",,"87","42"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-01",,"81","52"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-02",,"81","40"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-03",,"84","39"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-04",,"82","53"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-05",,"72","41"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-06",,"73","38"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-07",,"78","34"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-08",,"86","48"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-09",,"79","52"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-10",,"70","41"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-11",,"76","39"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-12",,"83","40"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-13",,"90","47"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-14",,"93","49"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-15",,"96","49"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-16",,"100","65"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-17",,"98","54"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-18",,"103","53"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-19",,"103","58"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-20",,"107","60"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-21",,"102","57"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-22",,"96","54"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-23",,"97","58"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-24",,"93","56"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-25",,"96","54"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-26",,"99","54"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-27",,"105","58"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-28",,"105","58"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-29",,"100","62"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-30",,"104","58"
"USW00024243","YAKIMA AIRPORT, WA US","1971-07-31",,"108","60"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-01",,"105","70"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-02",,"96","54"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-03",,"93","53"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-04",,"93","52"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-05",,"97","52"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-06",,"98","57"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-07",,"100","58"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-08",,"105","64"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-09",,"108","57"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-10",,"110","55"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-11",,"108","51"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-12",,"104","57"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-13",,"97","54"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-14",,"85","53"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-15",,"89","45"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-16",,"88","48"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-17",,"87","48"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-18",,"92","49"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-19",,"96","49"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-20",,"86","54"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-21",,"86","47"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-22",,"77","47"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-23",,"79","39"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-24",,"87","43"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-25",,"91","48"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-26",,"92","49"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-27",,"90","48"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-28",,"93","52"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-29",,"95","53"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-30",,"90","54"
"USW00024243","YAKIMA AIRPORT, WA US","1971-08-31",,"66","40"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-01",,"60","39"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-02",,"72","47"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-03",,"76","40"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-04",,"79","43"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-05",,"84","46"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-06",,"73","42"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-07",,"74","38"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-08",,"80","38"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-09",,"78","50"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-10",,"87","44"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-11",,"74","46"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-12",,"80","39"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-13",,"74","46"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-14",,"71","35"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-15",,"74","34"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-16",,"72","36"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-17",,"73","33"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-18",,"74","31"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-19",,"78","31"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-20",,"72","37"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-21",,"73","31"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-22",,"75","33"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-23",,"80","33"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-24",,"71","41"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-25",,"67","40"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-26",,"67","32"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-27",,"68","31"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-28",,"60","36"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-29",,"59","28"
"USW00024243","YAKIMA AIRPORT, WA US","1971-09-30",,"67","33"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-01",,"69","32"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-02",,"69","34"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-03",,"73","34"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-04",,"83","44"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-05",,"84","44"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-06",,"81","43"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-07",,"80","38"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-08",,"80","37"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-09",,"79","36"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-10",,"78","36"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-11",,"74","41"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-12",,"71","35"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-13",,"67","35"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-14",,"59","32"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-15",,"58","31"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-16",,"59","25"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-17",,"56","19"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-18",,"59","33"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-19",,"62","30"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-20",,"59","26"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-21",,"57","28"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-22",,"60","38"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-23",,"56","30"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-24",,"58","24"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-25",,"62","31"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-26",,"54","27"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-27",,"48","21"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-28",,"43","14"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-29",,"41","11"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-30",,"35","29"
"USW00024243","YAKIMA AIRPORT, WA US","1971-10-31",,"35","29"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-01",,"55","29"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-02",,"50","20"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-03",,"62","22"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-04",,"59","22"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-05",,"46","15"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-06",,"46","15"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-07",,"50","22"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-08",,"48","23"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-09",,"51","28"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-10",,"53","38"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-11",,"52","31"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-12",,"56","37"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-13",,"54","36"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-14",,"56","30"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-15",,"55","27"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-16",,"54","22"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-17",,"42","22"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-18",,"48","24"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-19",,"52","25"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-20",,"61","30"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-21",,"55","24"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-22",,"54","24"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-23",,"42","27"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-24",,"46","28"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-25",,"42","20"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-26",,"42","30"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-27",,"38","31"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-28",,"45","36"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-29",,"46","29"
"USW00024243","YAKIMA AIRPORT, WA US","1971-11-30",,"51","27"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-01",,"41","28"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-02",,"36","27"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-03",,"33","16"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-04",,"33","16"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-05",,"44","21"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-06",,"45","19"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-07",,"32","22"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-08",,"26","20"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-09",,"42","24"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-10",,"35","18"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-11",,"32","15"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-12",,"33","13"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-13",,"28","13"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-14",,"45","19"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-15",,"33","11"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-16",,"40","12"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-17",,"53","26"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-18",,"40","26"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-19",,"33","18"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-20",,"46","23"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-21",,"43","32"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-22",,"46","33"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-23",,"37","24"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-24",,"43","26"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-25",,"44","23"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-26",,"35","18"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-27",,"28","20"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-28",,"24","19"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-29",,"25","4"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-30",,"19","2"
"USW00024243","YAKIMA AIRPORT, WA US","1971-12-31",,"27","9"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-01",,"53","11"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-02",,"52","21"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-03",,"33","16"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-04",,"32","18"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-05",,"35","18"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-06",,"55","21"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-07",,"49","23"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-08",,"49","23"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-09",,"45","34"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-10",,"43","31"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-11",,"48","31"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-12",,"42","21"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-13",,"36","20"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-14",,"36","22"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-15",,"38","19"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-16",,"55","18"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-17",,"53","31"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-18",,"36","26"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-19",,"56","21"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-20",,"58","37"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-21",,"53","35"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-22",,"53","30"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-23",,"48","29"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-24",,"40","22"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-25",,"23","14"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-26",,"16","8"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-27",,"14","-5"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-28",,"16","-9"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-29",,"20","-1"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-30",,"19","1"
"USW00024243","YAKIMA AIRPORT, WA US","1972-01-31",,"20","9"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-01",,"30","-5"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-02",,"20","-10"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-03",,"16","-9"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-04",,"23","1"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-05",,"27","18"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-06",,"32","17"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-07",,"39","10"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-08",,"41","20"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-09",,"39","16"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-10",,"30","25"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-11",,"37","24"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-12",,"56","22"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-13",,"50","30"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-14",,"36","30"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-15",,"61","28"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-16",,"57","28"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-17",,"41","26"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-18",,"42","34"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-19",,"44","32"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-20",,"52","27"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-21",,"47","25"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-22",,"51","31"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-23",,"50","25"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-24",,"46","23"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-25",,"51","21"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-26",,"51","22"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-27",,"65","34"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-28",,"65","44"
"USW00024243","YAKIMA AIRPORT, WA US","1972-02-29",,"51","30"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-01",,"35","28"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-02",,"46","20"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-03",,"47","24"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-04",,"43","28"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-05",,"64","31"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-06",,"48","27"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-07",,"49","22"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-08",,"52","27"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-09",,"54","29"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-10",,"65","32"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-11",,"66","34"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-12",,"59","43"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-13",,"65","36"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-14",,"59","30"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-15",,"64","35"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-16",,"72","33"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-17",,"72","34"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-18",,"65","42"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-19",,"65","34"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-20",,"60","31"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-21",,"64","40"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-22",,"55","37"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-23",,"57","34"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-24",,"57","28"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-25",,"45","22"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-26",,"53","24"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-27",,"56","25"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-28",,"57","24"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-29",,"65","33"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-30",,"67","28"
"USW00024243","YAKIMA AIRPORT, WA US","1972-03-31",,"69","30"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-01",,"69","38"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-02",,"57","25"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-03",,"59","21"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-04",,"67","37"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-05",,"68","45"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-06",,"60","35"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-07",,"56","28"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-08",,"56","28"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-09",,"55","22"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-10",,"58","28"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-11",,"58","26"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-12",,"57","29"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-13",,"64","22"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-14",,"65","42"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-15",,"62","36"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-16",,"56","26"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-17",,"57","27"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-18",,"58","26"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-19",,"64","24"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-20",,"63","30"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-21",,"57","31"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-22",,"58","27"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-23",,"67","30"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-24",,"62","37"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-25",,"63","31"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-26",,"68","28"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-27",,"77","31"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-28",,"60","33"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-29",,"55","26"
"USW00024243","YAKIMA AIRPORT, WA US","1972-04-30",,"61","26"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-01",,"68","29"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-02",,"77","44"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-03",,"78","36"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-04",,"80","39"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-05",,"78","43"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-06",,"76","51"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-07",,"70","42"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-08",,"62","43"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-09",,"68","34"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-10",,"75","37"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-11",,"80","41"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-12",,"83","43"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-13",,"88","44"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-14",,"86","52"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-15",,"71","44"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-16",,"68","48"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-17",,"61","37"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-18",,"66","30"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-19",,"83","36"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-20",,"80","55"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-21",,"65","50"
"USW00024243","YAKIMA AIRPORT, WA US","1972-05-22",,"72","41"
